,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,y,predict,no,yes
9101,36,blue-collar,divorced,primary,no,-308,yes,no,cellular,12,may,725,1,yes,yes,0.3930479482891895,0.6069520517108105
9102,33,management,married,secondary,no,2858,yes,yes,cellular,12,may,175,1,no,no,0.9988055890274932,0.0011944109725069
9103,45,blue-collar,married,primary,no,353,yes,no,cellular,12,may,204,1,no,no,0.9922042422896696,0.0077957577103302
9104,35,technician,married,secondary,no,451,yes,yes,cellular,12,may,247,1,no,no,0.983277747172378,0.0167222528276219
9105,44,services,single,secondary,no,492,yes,no,cellular,12,may,56,1,no,no,0.999308164358127,0.0006918356418730567
9106,32,blue-collar,single,secondary,no,235,yes,no,cellular,12,may,482,1,no,yes,0.5929276454028676,0.4070723545971324
9107,37,blue-collar,married,secondary,no,6,yes,no,cellular,12,may,136,2,no,no,0.9984840536927524,0.0015159463072474
9108,47,services,married,secondary,no,367,yes,no,cellular,12,may,309,1,yes,no,0.9214064026720464,0.0785935973279534
9109,59,admin,married,secondary,no,92,yes,no,cellular,12,may,139,2,no,no,0.9944684243026988,0.0055315756973011
9110,41,management,single,secondary,no,5548,yes,no,cellular,12,may,128,2,no,no,0.997555367221228,0.0024446327787719
9111,41,blue-collar,married,secondary,no,449,yes,yes,cellular,12,may,313,2,no,no,0.9455347232080644,0.0544652767919356
9112,41,blue-collar,married,secondary,no,552,yes,no,cellular,12,may,463,1,no,yes,0.7564337992353206,0.2435662007646793
9113,40,admin,married,secondary,no,3126,yes,no,cellular,12,may,200,2,no,no,0.9946459568341284,0.0053540431658715
9114,34,technician,married,secondary,no,210,yes,yes,cellular,12,may,211,2,no,no,0.9961620592047292,0.0038379407952706
9115,44,admin,married,secondary,no,1380,yes,no,cellular,12,may,240,1,no,no,0.9664430193773466,0.0335569806226534
9116,30,blue-collar,single,secondary,no,0,yes,no,cellular,12,may,271,1,no,no,0.960018462241548,0.0399815377584519
9117,40,admin,married,secondary,no,419,yes,yes,cellular,12,may,92,1,no,no,0.999418986160198,0.0005810138398021683
9118,32,admin,single,secondary,no,641,yes,no,cellular,12,may,148,1,no,no,0.9863339484288688,0.0136660515711312
9119,56,blue-collar,married,primary,no,373,yes,no,cellular,12,may,179,1,no,no,0.9955297510527676,0.0044702489472323
9120,46,blue-collar,married,primary,no,0,yes,no,cellular,12,may,278,1,no,no,0.9902556375932128,0.0097443624067871
9121,56,management,married,primary,no,31,yes,no,cellular,12,may,215,2,no,no,0.9970626327645822,0.0029373672354177
9122,59,services,married,primary,no,64,yes,yes,telephone,12,may,370,2,no,no,0.9621822656047004,0.0378177343952994
9123,51,management,married,secondary,no,1250,yes,no,cellular,12,may,209,2,no,no,0.9904900574943803,0.0095099425056196
9124,60,self-employed,married,secondary,no,18,yes,yes,cellular,12,may,399,4,no,no,0.8725495729282099,0.1274504270717901
9125,37,technician,single,tertiary,no,1894,yes,no,cellular,12,may,1925,1,no,yes,0.2891111032765646,0.7108888967234354
9126,33,management,single,tertiary,no,1150,yes,no,telephone,12,may,109,2,no,no,0.9983686373708208,0.0016313626291791
9127,28,blue-collar,married,secondary,no,337,yes,no,cellular,12,may,450,2,no,no,0.8185179414072619,0.1814820585927381
9128,36,technician,single,secondary,no,75,yes,no,cellular,12,may,485,2,no,yes,0.7050028135986899,0.2949971864013101
9129,49,management,divorced,secondary,no,1598,yes,no,cellular,12,may,76,2,no,no,0.999588407991372,0.0004115920086280248
9130,37,management,married,tertiary,no,1949,yes,no,cellular,12,may,328,2,no,no,0.9282652731977896,0.0717347268022104
9131,33,management,divorced,tertiary,no,-634,yes,yes,cellular,12,may,163,2,no,no,0.9963725868851036,0.0036274131148963
9132,37,admin,single,primary,no,912,yes,no,cellular,12,may,637,3,yes,yes,0.4265754173277541,0.5734245826722458
9133,36,blue-collar,married,secondary,no,4986,yes,no,cellular,12,may,139,2,no,no,0.9977169516845472,0.0022830483154527
9134,58,blue-collar,married,primary,no,1596,yes,no,cellular,12,may,470,2,no,no,0.808367303649594,0.191632696350406
9135,54,blue-collar,married,secondary,no,143,yes,no,cellular,12,may,278,2,no,no,0.9734632840878936,0.0265367159121062
9136,31,admin,single,tertiary,no,355,yes,no,cellular,12,may,609,1,yes,yes,0.3861818203750456,0.6138181796249543
9137,50,admin,single,secondary,no,5816,yes,no,telephone,12,may,217,1,no,no,0.9746949072460332,0.0253050927539668
9138,36,blue-collar,married,secondary,no,98,yes,no,cellular,12,may,415,1,no,no,0.8375282011372625,0.1624717988627375
9139,33,admin,single,secondary,no,-15,no,no,telephone,12,may,326,3,no,no,0.9840286173597668,0.0159713826402331
9140,40,services,married,secondary,no,1116,yes,no,cellular,12,may,350,5,no,no,0.914234954606258,0.0857650453937419
9141,39,technician,married,unknown,no,0,yes,no,cellular,12,may,106,3,no,no,0.9995857848521256,0.0004142151478744042
9142,32,student,single,tertiary,no,61,yes,no,cellular,12,may,130,3,no,no,0.9932529595044772,0.0067470404955227
9143,30,blue-collar,married,primary,no,190,no,no,telephone,12,may,29,2,no,no,0.9996639645990878,0.0003360354009121936
9144,40,services,married,secondary,no,1836,yes,no,cellular,12,may,750,2,yes,yes,0.3432796984740416,0.6567203015259584
9145,35,admin,married,secondary,no,2321,yes,no,cellular,12,may,306,2,no,no,0.9375886904534372,0.0624113095465629
9146,33,blue-collar,married,secondary,no,2279,yes,no,telephone,12,may,123,3,no,no,0.9988231594703044,0.0011768405296956
9147,25,student,single,secondary,no,1116,yes,no,cellular,12,may,85,2,no,no,0.997800812816422,0.0021991871835781
9148,48,blue-collar,married,secondary,no,525,yes,no,cellular,12,may,325,2,no,no,0.939661492638638,0.060338507361362
9149,52,retired,single,secondary,no,316,no,no,cellular,12,may,463,3,no,no,0.7774718477581034,0.2225281522418965
9150,45,self-employed,divorced,tertiary,no,963,yes,no,cellular,12,may,528,5,yes,yes,0.6888747887271507,0.3111252112728493
9151,38,admin,married,secondary,no,4196,yes,no,cellular,12,may,193,2,no,no,0.9950899091967816,0.0049100908032184
9152,34,blue-collar,married,secondary,no,634,no,yes,cellular,12,may,737,3,yes,yes,0.474590924423282,0.525409075576718
9153,36,services,single,secondary,no,590,yes,no,cellular,12,may,170,3,no,no,0.984352632663276,0.0156473673367238
9154,25,student,single,secondary,no,14657,yes,no,cellular,12,may,194,3,no,no,0.9656306011870224,0.0343693988129776
9155,60,technician,married,secondary,no,-247,yes,no,telephone,12,may,472,2,no,no,0.8492778120814106,0.1507221879185894
9156,34,blue-collar,married,secondary,no,840,yes,no,cellular,12,may,275,3,no,no,0.9436065926997756,0.0563934073002244
9157,35,blue-collar,married,secondary,no,-184,yes,no,telephone,12,may,155,2,no,no,0.9979550915521118,0.0020449084478881
9158,31,blue-collar,married,primary,no,295,yes,no,cellular,12,may,235,6,no,no,0.9907669870759152,0.0092330129240847
9159,33,admin,single,secondary,no,422,yes,no,cellular,12,may,235,2,no,no,0.9734229005079752,0.0265770994920249
9160,53,admin,divorced,secondary,no,28,yes,yes,cellular,12,may,673,4,no,yes,0.40375587587407,0.59624412412593
9161,43,unemployed,divorced,primary,no,-70,yes,no,cellular,12,may,124,2,no,no,0.9984437223494004,0.0015562776505997
9162,38,blue-collar,single,primary,no,12130,yes,no,cellular,12,may,455,2,no,no,0.8594625238995541,0.1405374761004459
9163,31,blue-collar,single,secondary,no,616,yes,no,telephone,12,may,185,3,no,no,0.9931649041788764,0.0068350958211234
9164,39,admin,married,secondary,no,0,no,no,telephone,12,may,256,4,no,no,0.967437268379907,0.032562731620093
9165,58,blue-collar,single,primary,no,26,yes,no,cellular,12,may,600,4,no,yes,0.6348671972873476,0.3651328027126523
9166,46,services,married,secondary,no,2381,yes,no,telephone,12,may,220,3,no,no,0.9946841623175672,0.0053158376824328
9167,32,management,single,tertiary,no,933,yes,no,cellular,12,may,147,4,no,no,0.991386163049069,0.0086138369509309
9168,40,blue-collar,married,primary,no,1397,yes,no,telephone,12,may,58,2,no,no,0.999867953048464,0.0001320469515360514
9169,28,technician,single,secondary,no,100,yes,no,cellular,13,may,70,5,no,no,0.9994009612860076,0.0005990387139923512
9170,42,blue-collar,married,primary,no,402,no,no,cellular,13,may,31,7,no,no,0.9999018744524936,9.812554750645306e-05
9171,41,blue-collar,married,primary,no,1356,yes,no,cellular,13,may,50,2,no,no,0.9998938622391208,0.00010613776087935331
9172,46,entrepreneur,single,tertiary,no,1410,yes,no,telephone,13,may,91,5,no,no,0.999034867696966,0.0009651323030339196
9173,48,blue-collar,married,secondary,no,709,yes,no,cellular,13,may,117,2,no,no,0.9989362235785152,0.0010637764214847
9174,50,housemaid,married,secondary,no,3016,yes,no,telephone,13,may,65,5,no,no,0.9996445408268166,0.00035545917318337045
9175,48,blue-collar,married,primary,no,3267,yes,no,telephone,13,may,6,5,no,no,0.9998288704070314,0.00017112959296859676
9176,42,admin,divorced,secondary,no,154,yes,no,cellular,13,may,133,2,no,no,0.994605154248058,0.0053948457519419
9177,42,services,married,secondary,no,-141,yes,yes,cellular,13,may,211,3,no,no,0.9977015893667556,0.0022984106332443
9178,22,student,single,secondary,no,241,yes,no,cellular,13,may,200,1,no,no,0.9696919537799216,0.0303080462200784
9179,27,blue-collar,single,secondary,no,2,no,no,telephone,13,may,15,7,no,no,0.9998751060198372,0.00012489398016284124
9180,33,blue-collar,married,secondary,no,20,yes,yes,cellular,13,may,259,1,no,no,0.973441625913974,0.026558374086026
9181,50,blue-collar,married,primary,no,-522,yes,no,cellular,13,may,863,3,yes,yes,0.4156038184253153,0.5843961815746846
9182,36,blue-collar,married,primary,no,319,yes,no,cellular,13,may,774,2,yes,yes,0.6243389211441974,0.3756610788558026
9183,25,blue-collar,single,secondary,no,0,yes,no,cellular,13,may,44,9,no,no,0.9998952782408156,0.00010472175918425266
9184,46,blue-collar,married,primary,no,512,no,no,telephone,13,may,32,1,no,no,0.999416612855334,0.0005833871446659856
9185,36,technician,married,tertiary,no,421,yes,no,cellular,13,may,793,5,no,yes,0.5131933377403397,0.4868066622596603
9186,54,technician,married,secondary,no,324,yes,no,telephone,13,may,51,1,no,no,0.9996578123369022,0.0003421876630977511
9187,28,blue-collar,single,secondary,no,53,yes,no,cellular,13,may,93,1,no,no,0.996735976849954,0.0032640231500459
9188,28,blue-collar,single,secondary,yes,-2,yes,yes,cellular,13,may,172,2,no,no,0.995533893781706,0.004466106218294
9189,36,technician,single,secondary,no,2151,yes,no,cellular,13,may,134,1,no,no,0.9891934806230752,0.0108065193769248
9190,38,services,single,primary,no,-87,yes,no,cellular,13,may,531,1,no,yes,0.5240110630231207,0.4759889369768792
9191,30,services,single,secondary,no,248,yes,no,cellular,13,may,87,1,no,no,0.9962585052981268,0.0037414947018733
9192,46,blue-collar,single,secondary,no,521,yes,no,cellular,13,may,502,1,no,yes,0.6428021309745771,0.3571978690254229
9193,33,management,married,tertiary,no,1195,yes,no,telephone,13,may,355,4,no,no,0.8950982310954527,0.1049017689045473
9194,41,blue-collar,single,secondary,no,925,yes,no,telephone,13,may,43,1,no,no,0.9990065993482194,0.0009934006517805013
9195,38,blue-collar,married,primary,no,354,yes,no,telephone,13,may,47,1,no,no,0.999875070278979,0.0001249297210209788
9196,55,self-employed,married,tertiary,no,1810,yes,no,cellular,13,may,296,1,no,no,0.9583377582721646,0.0416622417278354
9197,59,blue-collar,divorced,secondary,no,61,yes,no,cellular,13,may,61,1,no,no,0.99855938299713,0.0014406170028699
9198,33,management,single,tertiary,no,0,yes,no,cellular,13,may,585,1,yes,yes,0.4392366058521381,0.5607633941478619
9199,38,blue-collar,married,primary,no,447,yes,no,cellular,13,may,699,1,no,yes,0.4969867696658859,0.503013230334114
9200,39,blue-collar,married,secondary,no,462,yes,no,cellular,13,may,590,1,yes,yes,0.5644545583787073,0.4355454416212926
9201,31,self-employed,married,secondary,no,131,yes,no,cellular,13,may,294,1,no,no,0.9533246776423486,0.0466753223576513
9202,31,services,single,secondary,no,6737,yes,no,cellular,13,may,12,7,no,no,0.9998754091005888,0.00012459089941114246
9203,33,management,divorced,tertiary,no,219,yes,no,cellular,13,may,93,1,no,no,0.997791591937896,0.0022084080621039
9204,42,blue-collar,married,secondary,no,2157,yes,no,cellular,13,may,149,1,no,no,0.9926590828665928,0.0073409171334073
9205,42,unemployed,married,secondary,no,0,yes,no,cellular,13,may,74,3,no,no,0.9998122751199308,0.0001877248800692428
9206,49,blue-collar,divorced,unknown,no,39,yes,no,cellular,13,may,27,5,no,no,0.9997179244031402,0.0002820755968597943
9207,27,admin,single,secondary,no,456,no,no,cellular,13,may,104,1,no,no,0.9860357195434214,0.0139642804565786
9208,25,management,single,tertiary,no,1,yes,no,cellular,13,may,9,5,no,no,0.9998339369279178,0.0001660630720822017
9209,43,management,divorced,tertiary,no,497,no,no,cellular,13,may,66,1,no,no,0.9992484927189424,0.0007515072810575772
9210,30,blue-collar,married,primary,no,2,yes,yes,cellular,13,may,7,6,no,no,0.9998797162265164,0.00012028377348346489
9211,27,services,single,secondary,no,468,yes,no,cellular,13,may,109,1,no,no,0.9942157508262236,0.0057842491737762
9212,35,blue-collar,single,unknown,no,88,no,no,cellular,13,may,272,2,no,no,0.9609936822835856,0.0390063177164142
9213,53,admin,married,secondary,no,-1601,no,yes,cellular,13,may,82,2,no,no,0.9987894661338822,0.0012105338661178
9214,39,management,married,tertiary,no,141,yes,no,cellular,13,may,788,2,no,yes,0.4386447827050546,0.5613552172949454
9215,35,blue-collar,married,secondary,no,260,yes,no,telephone,13,may,155,6,no,no,0.9972377038198624,0.0027622961801375
9216,35,admin,married,secondary,no,34,yes,no,cellular,13,may,249,2,no,no,0.9681411859424044,0.0318588140575956
9217,52,blue-collar,married,secondary,no,33,no,yes,cellular,13,may,204,1,no,no,0.98343130742949,0.0165686925705098
9218,43,blue-collar,married,primary,no,190,yes,no,cellular,13,may,168,2,no,no,0.9983300073378362,0.0016699926621638
9219,39,management,married,tertiary,no,297,yes,no,cellular,13,may,734,2,yes,yes,0.430499563849653,0.569500436150347
9220,51,blue-collar,married,primary,no,864,yes,no,cellular,13,may,321,1,no,no,0.9558866607327005,0.0441133392672996
9221,29,management,single,tertiary,no,0,yes,no,cellular,13,may,155,1,no,no,0.9866550274711776,0.0133449725288222
9222,28,technician,single,secondary,no,584,yes,no,cellular,13,may,354,1,no,no,0.8942374247522832,0.1057625752477168
9223,42,blue-collar,single,secondary,no,382,yes,no,cellular,13,may,294,1,no,no,0.9474188509266256,0.0525811490733744
9224,32,blue-collar,married,secondary,no,1779,yes,no,cellular,13,may,191,1,no,no,0.97971061980319,0.02028938019681
9225,34,management,married,tertiary,no,0,yes,no,cellular,13,may,324,2,no,no,0.9054867637358444,0.0945132362641557
9226,28,management,single,tertiary,no,4937,yes,no,telephone,13,may,421,3,no,yes,0.7263733363492835,0.2736266636507165
9227,36,blue-collar,married,primary,no,1993,yes,yes,cellular,13,may,174,1,no,no,0.9983122267369856,0.0016877732630143
9228,31,admin,single,secondary,no,387,yes,no,cellular,13,may,228,2,no,no,0.9670018508045982,0.0329981491954018
9229,34,blue-collar,single,secondary,no,-231,yes,no,cellular,13,may,9,8,no,no,0.9999104612523094,8.95387476905917e-05
9230,32,unemployed,married,primary,no,309,yes,no,telephone,13,may,185,1,no,no,0.9974356514278628,0.0025643485721372
9231,44,blue-collar,married,primary,no,186,yes,no,cellular,13,may,152,1,no,no,0.9957585452447104,0.0042414547552895
9232,32,management,single,secondary,no,-119,yes,no,cellular,13,may,231,1,no,no,0.978161752875835,0.021838247124165
9233,34,services,married,secondary,no,1314,yes,no,cellular,13,may,124,1,no,no,0.9959776417423416,0.0040223582576584
9234,33,services,married,secondary,no,107,yes,yes,cellular,13,may,21,6,no,no,0.999902506774135,9.749322586510355e-05
9235,44,blue-collar,divorced,primary,no,25,yes,no,cellular,13,may,201,1,no,no,0.9872840942859148,0.0127159057140851
9236,48,blue-collar,married,secondary,no,-85,yes,no,cellular,13,may,56,1,no,no,0.9998071852878044,0.00019281471219543376
9237,47,management,divorced,tertiary,no,-49,yes,no,cellular,13,may,14,6,no,no,0.9998569801260464,0.00014301987395361855
9238,32,blue-collar,single,primary,no,398,yes,no,cellular,13,may,716,1,yes,yes,0.4079570460582584,0.5920429539417416
9239,50,blue-collar,married,primary,no,216,yes,no,telephone,13,may,137,1,no,no,0.9988208566655788,0.0011791433344213
9240,27,admin,single,secondary,no,557,yes,no,cellular,13,may,466,2,no,yes,0.6868607122931429,0.3131392877068571
9241,29,admin,married,secondary,no,69,yes,no,cellular,13,may,77,4,no,no,0.999671091573256,0.00032890842674407507
9242,52,blue-collar,married,secondary,no,1117,yes,no,cellular,13,may,365,1,no,no,0.9008487895101318,0.0991512104898682
9243,45,blue-collar,married,secondary,no,192,yes,no,cellular,13,may,154,5,no,no,0.9958731020607152,0.0041268979392848
9244,21,blue-collar,single,secondary,no,292,yes,yes,telephone,13,may,148,4,no,no,0.99664712033087,0.00335287966913
9245,37,blue-collar,married,secondary,no,3173,yes,no,cellular,13,may,179,1,no,no,0.9897318874004754,0.0102681125995246
9246,35,services,single,secondary,no,-639,yes,yes,cellular,13,may,427,1,no,yes,0.7572876949169457,0.2427123050830542
9247,29,blue-collar,married,secondary,no,1052,yes,no,cellular,13,may,147,1,no,no,0.993102866893222,0.0068971331067779
9248,46,blue-collar,divorced,primary,no,-35,yes,no,cellular,13,may,69,1,no,no,0.9989203010411548,0.0010796989588452
9249,51,admin,married,secondary,no,42,yes,no,cellular,13,may,80,2,no,no,0.9994161550421916,0.0005838449578085382
9250,50,services,married,secondary,no,481,yes,no,cellular,13,may,168,1,no,no,0.991143312530033,0.008856687469967
9251,34,management,married,tertiary,no,3050,yes,no,cellular,13,may,469,1,yes,yes,0.6840440353655439,0.315955964634456
